{'style': {'M2MM': 50000.0, 'MM2M': 10000.0}, 'dis': {'M': 0.5, 'MM': 0.5}, 'gen': {'M': 0.5, 'MM': 1.0}, 'recon': 5, 'consis': 1, 'content': 1}
[659/1000] D: 1.12|G: 1.96|Recon: 0.19|Consis: 0.22|Content: 1.85|Style: 5.40|T: 0.89|| M2MM: 58.10|MM2M: 50.25| experiment_name
[660/1000] D: 0.98|G: 2.12|Recon: 0.23|Consis: 0.22|Content: 2.09|Style: 4.82|T: 0.84|| M2MM: 58.10|MM2M: 50.25| experiment_name
[661/1000] D: 1.06|G: 1.82|Recon: 0.18|Consis: 0.19|Content: 1.75|Style: 4.88|T: 0.86|| M2MM: 58.10|MM2M: 50.25| experiment_name
[662/1000] D: 0.98|G: 1.66|Recon: 0.18|Consis: 0.20|Content: 1.84|Style: 4.74|T: 1.00|| M2MM: 58.10|MM2M: 50.25| experiment_name
[663/1000] D: 0.99|G: 1.93|Recon: 0.18|Consis: 0.19|Content: 1.73|Style: 4.45|T: 1.44|| M2MM: 58.10|MM2M: 50.25| experiment_name
[664/1000] D: 0.89|G: 2.69|Recon: 0.18|Consis: 0.21|Content: 1.80|Style: 5.58|T: 0.83|| M2MM: 58.10|MM2M: 50.25| experiment_name
[665/1000] D: 1.14|G: 1.96|Recon: 0.20|Consis: 0.19|Content: 1.55|Style: 4.88|T: 0.52|| M2MM: 58.10|MM2M: 50.25| experiment_name
[666/1000] D: 1.02|G: 1.50|Recon: 0.19|Consis: 0.25|Content: 2.16|Style: 4.84|T: 0.69|| M2MM: 58.10|MM2M: 50.25| experiment_name
[667/1000] D: 0.94|G: 2.23|Recon: 0.17|Consis: 0.20|Content: 1.60|Style: 4.90|T: 0.71|| M2MM: 58.10|MM2M: 50.25| experiment_name
[668/1000] D: 0.98|G: 2.03|Recon: 0.19|Consis: 0.19|Content: 1.58|Style: 5.12|T: 0.97|| M2MM: 58.10|MM2M: 50.25| experiment_name
[669/1000] D: 1.18|G: 1.68|Recon: 0.21|Consis: 0.19|Content: 1.53|Style: 4.88|T: 1.23|| M2MM: 58.10|MM2M: 50.25| experiment_name
[670/1000] D: 1.04|G: 1.72|Recon: 0.23|Consis: 0.24|Content: 2.14|Style: 5.01|T: 0.78|| M2MM: 58.10|MM2M: 50.25| experiment_name
[671/1000] D: 1.14|G: 1.65|Recon: 0.23|Consis: 0.18|Content: 1.62|Style: 4.60|T: 1.14|| M2MM: 58.10|MM2M: 50.25| experiment_name
[672/1000] D: 1.05|G: 1.85|Recon: 0.19|Consis: 0.19|Content: 1.90|Style: 5.01|T: 0.90|| M2MM: 58.10|MM2M: 50.25| experiment_name
[673/1000] D: 1.12|G: 2.23|Recon: 0.19|Consis: 0.22|Content: 2.05|Style: 5.45|T: 0.81|| M2MM: 58.10|MM2M: 50.25| experiment_name
[674/1000] D: 1.00|G: 1.89|Recon: 0.18|Consis: 0.19|Content: 1.69|Style: 5.63|T: 0.81|| M2MM: 58.10|MM2M: 50.25| experiment_name
[675/1000] D: 1.03|G: 1.90|Recon: 0.17|Consis: 0.18|Content: 1.71|Style: 4.86|T: 0.47|| M2MM: 58.10|MM2M: 50.25| experiment_name
[676/1000] D: 1.12|G: 1.70|Recon: 0.19|Consis: 0.19|Content: 1.69|Style: 4.78|T: 0.89|| M2MM: 58.10|MM2M: 50.25| experiment_name
[677/1000] D: 0.99|G: 1.87|Recon: 0.21|Consis: 0.21|Content: 1.93|Style: 4.98|T: 0.98|| M2MM: 58.10|MM2M: 50.25| experiment_name
[678/1000] D: 0.93|G: 1.93|Recon: 0.18|Consis: 0.17|Content: 1.51|Style: 4.79|T: 0.52|| M2MM: 58.10|MM2M: 50.25| experiment_name
[679/1000] D: 0.93|G: 2.23|Recon: 0.18|Consis: 0.20|Content: 1.90|Style: 5.21|T: 0.29|| M2MM: 58.10|MM2M: 50.25| experiment_name
[680/1000] D: 1.04|G: 1.72|Recon: 0.18|Consis: 0.17|Content: 1.51|Style: 4.50|T: 1.22|| M2MM: 58.10|MM2M: 50.25| experiment_name
[681/1000] D: 1.01|G: 1.89|Recon: 0.17|Consis: 0.19|Content: 1.81|Style: 4.15|T: 1.21|| M2MM: 58.10|MM2M: 50.25| experiment_name
[682/1000] D: 1.05|G: 2.26|Recon: 0.16|Consis: 0.20|Content: 1.88|Style: 5.29|T: 0.58|| M2MM: 58.10|MM2M: 50.25| experiment_name
[683/1000] D: 1.04|G: 1.94|Recon: 0.17|Consis: 0.21|Content: 1.92|Style: 4.91|T: 0.88|| M2MM: 58.10|MM2M: 50.25| experiment_name
[684/1000] D: 0.87|G: 1.81|Recon: 0.21|Consis: 0.22|Content: 2.08|Style: 4.96|T: 0.61|| M2MM: 58.10|MM2M: 50.25| experiment_name
[685/1000] D: 1.01|G: 1.84|Recon: 0.16|Consis: 0.18|Content: 1.51|Style: 4.34|T: 1.20|| M2MM: 58.10|MM2M: 50.25| experiment_name
[686/1000] D: 1.10|G: 2.55|Recon: 0.22|Consis: 0.21|Content: 1.91|Style: 4.80|T: 0.92|| M2MM: 58.10|MM2M: 50.25| experiment_name
[687/1000] D: 1.34|G: 1.57|Recon: 0.20|Consis: 0.20|Content: 1.76|Style: 4.93|T: 0.85|| M2MM: 58.10|MM2M: 50.25| experiment_name
[688/1000] D: 1.18|G: 1.23|Recon: 0.18|Consis: 0.20|Content: 1.75|Style: 4.45|T: 0.62|| M2MM: 58.10|MM2M: 50.25| experiment_name
[689/1000] D: 1.16|G: 1.34|Recon: 0.15|Consis: 0.21|Content: 1.85|Style: 4.86|T: 1.15|| M2MM: 58.10|MM2M: 50.25| experiment_name
[690/1000] D: 1.06|G: 1.67|Recon: 0.20|Consis: 0.20|Content: 1.62|Style: 4.65|T: 0.83|| M2MM: 58.10|MM2M: 50.25| experiment_name
[691/1000] D: 1.04|G: 1.60|Recon: 0.20|Consis: 0.23|Content: 2.03|Style: 5.81|T: 1.25|| M2MM: 58.10|MM2M: 50.25| experiment_name
[692/1000] D: 0.99|G: 1.83|Recon: 0.21|Consis: 0.20|Content: 1.75|Style: 5.06|T: 1.34|| M2MM: 58.10|MM2M: 50.25| experiment_name
[693/1000] D: 1.04|G: 1.98|Recon: 0.17|Consis: 0.18|Content: 1.60|Style: 4.81|T: 0.53|| M2MM: 58.10|MM2M: 50.25| experiment_name
[694/1000] D: 0.90|G: 2.12|Recon: 0.20|Consis: 0.17|Content: 1.53|Style: 4.48|T: 0.89|| M2MM: 58.10|MM2M: 50.25| experiment_name
[695/1000] D: 0.95|G: 1.89|Recon: 0.26|Consis: 0.23|Content: 2.04|Style: 4.97|T: 1.03|| M2MM: 58.10|MM2M: 50.25| experiment_name
[696/1000] D: 1.09|G: 2.10|Recon: 0.18|Consis: 0.20|Content: 1.66|Style: 4.80|T: 0.96|| M2MM: 58.10|MM2M: 50.25| experiment_name
[697/1000] D: 1.05|G: 2.10|Recon: 0.16|Consis: 0.20|Content: 1.87|Style: 4.69|T: 0.55|| M2MM: 58.10|MM2M: 50.25| experiment_name
[698/1000] D: 0.94|G: 2.30|Recon: 0.17|Consis: 0.19|Content: 1.88|Style: 5.24|T: 1.47|| M2MM: 58.10|MM2M: 50.25| experiment_name
[699/1000] D: 1.03|G: 1.63|Recon: 0.22|Consis: 0.17|Content: 1.72|Style: 4.79|T: 1.26|| M2MM: 58.10|MM2M: 50.25| experiment_name
======================================================
Step: 43 | Acc: 50.850% (1017/2000)
======================================================
======================================================
Step: 43 | Acc: 49.800% (996/2000)
======================================================
[700/1000] D: 0.98|G: 2.12|Recon: 0.22|Consis: 0.20|Content: 1.74|Style: 5.01|T: 0.90|| M2MM: 58.10|MM2M: 50.25| experiment_name
[701/1000] D: 1.05|G: 1.85|Recon: 0.23|Consis: 0.20|Content: 1.94|Style: 5.51|T: 1.56|| M2MM: 58.10|MM2M: 50.25| experiment_name
[702/1000] D: 0.92|G: 1.78|Recon: 0.22|Consis: 0.24|Content: 1.92|Style: 5.25|T: 0.89|| M2MM: 58.10|MM2M: 50.25| experiment_name
[703/1000] D: 1.21|G: 1.80|Recon: 0.22|Consis: 0.21|Content: 1.79|Style: 5.06|T: 1.31|| M2MM: 58.10|MM2M: 50.25| experiment_name
[704/1000] D: 0.94|G: 2.13|Recon: 0.15|Consis: 0.20|Content: 1.85|Style: 5.30|T: 1.29|| M2MM: 58.10|MM2M: 50.25| experiment_name
[705/1000] D: 1.04|G: 1.79|Recon: 0.17|Consis: 0.20|Content: 1.88|Style: 4.50|T: 1.50|| M2MM: 58.10|MM2M: 50.25| experiment_name
[706/1000] D: 1.01|G: 1.90|Recon: 0.24|Consis: 0.18|Content: 1.59|Style: 4.80|T: 0.65|| M2MM: 58.10|MM2M: 50.25| experiment_name
[707/1000] D: 0.94|G: 2.23|Recon: 0.18|Consis: 0.22|Content: 2.05|Style: 5.67|T: 0.83|| M2MM: 58.10|MM2M: 50.25| experiment_name
[708/1000] D: 1.19|G: 1.94|Recon: 0.20|Consis: 0.20|Content: 1.91|Style: 5.28|T: 1.21|| M2MM: 58.10|MM2M: 50.25| experiment_name
[709/1000] D: 0.93|G: 1.71|Recon: 0.18|Consis: 0.18|Content: 1.61|Style: 4.83|T: 0.68|| M2MM: 58.10|MM2M: 50.25| experiment_name
[710/1000] D: 0.98|G: 2.31|Recon: 0.21|Consis: 0.19|Content: 1.72|Style: 4.98|T: 0.50|| M2MM: 58.10|MM2M: 50.25| experiment_name
[711/1000] D: 0.91|G: 2.65|Recon: 0.18|Consis: 0.18|Content: 1.49|Style: 5.20|T: 0.51|| M2MM: 58.10|MM2M: 50.25| experiment_name
[712/1000] D: 1.08|G: 1.98|Recon: 0.18|Consis: 0.15|Content: 1.23|Style: 4.33|T: 0.85|| M2MM: 58.10|MM2M: 50.25| experiment_name
[713/1000] D: 1.01|G: 1.68|Recon: 0.15|Consis: 0.18|Content: 1.61|Style: 4.91|T: 0.47|| M2MM: 58.10|MM2M: 50.25| experiment_name
[714/1000] D: 0.97|G: 2.28|Recon: 0.22|Consis: 0.19|Content: 1.72|Style: 5.09|T: 0.74|| M2MM: 58.10|MM2M: 50.25| experiment_name
[715/1000] D: 1.02|G: 1.70|Recon: 0.19|Consis: 0.17|Content: 1.52|Style: 4.80|T: 0.76|| M2MM: 58.10|MM2M: 50.25| experiment_name
[716/1000] D: 0.88|G: 1.79|Recon: 0.21|Consis: 0.21|Content: 2.11|Style: 5.72|T: 1.06|| M2MM: 58.10|MM2M: 50.25| experiment_name
[717/1000] D: 0.94|G: 1.95|Recon: 0.23|Consis: 0.17|Content: 1.49|Style: 4.87|T: 1.04|| M2MM: 58.10|MM2M: 50.25| experiment_name
[718/1000] D: 0.85|G: 1.86|Recon: 0.24|Consis: 0.16|Content: 1.50|Style: 4.33|T: 0.51|| M2MM: 58.10|MM2M: 50.25| experiment_name
[719/1000] D: 0.88|G: 2.12|Recon: 0.18|Consis: 0.20|Content: 1.87|Style: 4.94|T: 0.47|| M2MM: 58.10|MM2M: 50.25| experiment_name
[720/1000] D: 0.84|G: 2.22|Recon: 0.18|Consis: 0.18|Content: 1.66|Style: 5.10|T: 1.00|| M2MM: 58.10|MM2M: 50.25| experiment_name
[721/1000] D: 1.15|G: 1.66|Recon: 0.18|Consis: 0.18|Content: 1.84|Style: 4.51|T: 1.00|| M2MM: 58.10|MM2M: 50.25| experiment_name
[722/1000] D: 0.92|G: 2.56|Recon: 0.20|Consis: 0.19|Content: 1.76|Style: 5.15|T: 0.81|| M2MM: 58.10|MM2M: 50.25| experiment_name
[723/1000] D: 1.06|G: 1.78|Recon: 0.16|Consis: 0.18|Content: 1.66|Style: 4.59|T: 1.26|| M2MM: 58.10|MM2M: 50.25| experiment_name
[724/1000] D: 1.03|G: 1.74|Recon: 0.15|Consis: 0.16|Content: 1.34|Style: 4.94|T: 0.94|| M2MM: 58.10|MM2M: 50.25| experiment_name
[725/1000] D: 1.06|G: 2.15|Recon: 0.16|Consis: 0.18|Content: 1.77|Style: 4.43|T: 0.90|| M2MM: 58.10|MM2M: 50.25| experiment_name
[726/1000] D: 0.96|G: 2.13|Recon: 0.17|Consis: 0.19|Content: 1.82|Style: 5.01|T: 1.11|| M2MM: 58.10|MM2M: 50.25| experiment_name
[727/1000] D: 0.82|G: 2.06|Recon: 0.27|Consis: 0.24|Content: 2.33|Style: 5.47|T: 0.38|| M2MM: 58.10|MM2M: 50.25| experiment_name
[728/1000] D: 1.09|G: 2.41|Recon: 0.19|Consis: 0.19|Content: 1.82|Style: 4.80|T: 0.76|| M2MM: 58.10|MM2M: 50.25| experiment_name
[729/1000] D: 1.02|G: 1.67|Recon: 0.18|Consis: 0.17|Content: 1.62|Style: 4.83|T: 1.51|| M2MM: 58.10|MM2M: 50.25| experiment_name
[730/1000] D: 0.96|G: 2.06|Recon: 0.17|Consis: 0.17|Content: 1.51|Style: 5.10|T: 0.71|| M2MM: 58.10|MM2M: 50.25| experiment_name
[731/1000] D: 0.95|G: 2.49|Recon: 0.16|Consis: 0.18|Content: 1.76|Style: 4.83|T: 0.90|| M2MM: 58.10|MM2M: 50.25| experiment_name
[732/1000] D: 1.02|G: 1.57|Recon: 0.19|Consis: 0.18|Content: 1.66|Style: 5.48|T: 0.94|| M2MM: 58.10|MM2M: 50.25| experiment_name
[733/1000] D: 0.94|G: 1.80|Recon: 0.20|Consis: 0.21|Content: 1.97|Style: 4.85|T: 2.94|| M2MM: 58.10|MM2M: 50.25| experiment_name
[734/1000] D: 1.03|G: 2.03|Recon: 0.21|Consis: 0.18|Content: 1.80|Style: 4.75|T: 2.92|| M2MM: 58.10|MM2M: 50.25| experiment_name
[735/1000] D: 1.19|G: 2.19|Recon: 0.18|Consis: 0.19|Content: 1.87|Style: 4.74|T: 3.87|| M2MM: 58.10|MM2M: 50.25| experiment_name
[736/1000] D: 1.46|G: 1.20|Recon: 0.17|Consis: 0.19|Content: 1.89|Style: 4.19|T: 3.29|| M2MM: 58.10|MM2M: 50.25| experiment_name
[737/1000] D: 1.15|G: 1.59|Recon: 0.21|Consis: 0.20|Content: 1.95|Style: 4.49|T: 2.22|| M2MM: 58.10|MM2M: 50.25| experiment_name
[738/1000] D: 1.11|G: 1.70|Recon: 0.17|Consis: 0.20|Content: 1.93|Style: 4.95|T: 1.70|| M2MM: 58.10|MM2M: 50.25| experiment_name
[739/1000] D: 1.20|G: 1.64|Recon: 0.20|Consis: 0.19|Content: 1.88|Style: 4.79|T: 2.49|| M2MM: 58.10|MM2M: 50.25| experiment_name
[740/1000] D: 1.12|G: 1.75|Recon: 0.18|Consis: 0.19|Content: 1.95|Style: 4.73|T: 2.42|| M2MM: 58.10|MM2M: 50.25| experiment_name
[741/1000] D: 1.00|G: 1.83|Recon: 0.17|Consis: 0.17|Content: 1.80|Style: 4.68|T: 2.28|| M2MM: 58.10|MM2M: 50.25| experiment_name
[742/1000] D: 1.08|G: 1.79|Recon: 0.17|Consis: 0.19|Content: 1.92|Style: 4.30|T: 1.42|| M2MM: 58.10|MM2M: 50.25| experiment_name
[743/1000] D: 0.94|G: 2.12|Recon: 0.19|Consis: 0.19|Content: 1.82|Style: 4.85|T: 1.46|| M2MM: 58.10|MM2M: 50.25| experiment_name
[744/1000] D: 1.12|G: 1.69|Recon: 0.16|Consis: 0.16|Content: 1.60|Style: 4.16|T: 1.30|| M2MM: 58.10|MM2M: 50.25| experiment_name
[745/1000] D: 1.07|G: 1.04|Recon: 0.20|Consis: 0.23|Content: 2.31|Style: 5.02|T: 2.07|| M2MM: 58.10|MM2M: 50.25| experiment_name
[746/1000] D: 1.13|G: 1.57|Recon: 0.17|Consis: 0.17|Content: 1.67|Style: 5.21|T: 1.63|| M2MM: 58.10|MM2M: 50.25| experiment_name
[747/1000] D: 1.14|G: 1.97|Recon: 0.18|Consis: 0.20|Content: 1.98|Style: 4.65|T: 1.71|| M2MM: 58.10|MM2M: 50.25| experiment_name
[748/1000] D: 0.98|G: 1.78|Recon: 0.20|Consis: 0.20|Content: 1.67|Style: 4.83|T: 1.86|| M2MM: 58.10|MM2M: 50.25| experiment_name
[749/1000] D: 1.03|G: 1.75|Recon: 0.17|Consis: 0.18|Content: 1.78|Style: 4.99|T: 1.44|| M2MM: 58.10|MM2M: 50.25| experiment_name
[750/1000] D: 1.18|G: 1.89|Recon: 0.16|Consis: 0.19|Content: 1.85|Style: 4.09|T: 1.24|| M2MM: 58.10|MM2M: 50.25| experiment_name
[751/1000] D: 1.12|G: 1.79|Recon: 0.18|Consis: 0.19|Content: 1.87|Style: 4.21|T: 1.78|| M2MM: 58.10|MM2M: 50.25| experiment_name
[752/1000] D: 0.98|G: 1.96|Recon: 0.18|Consis: 0.19|Content: 1.90|Style: 4.62|T: 0.90|| M2MM: 58.10|MM2M: 50.25| experiment_name
[753/1000] D: 0.97|G: 1.97|Recon: 0.18|Consis: 0.16|Content: 1.39|Style: 4.34|T: 0.99|| M2MM: 58.10|MM2M: 50.25| experiment_name
[754/1000] D: 0.97|G: 2.02|Recon: 0.20|Consis: 0.19|Content: 1.68|Style: 4.45|T: 1.37|| M2MM: 58.10|MM2M: 50.25| experiment_name
[755/1000] D: 1.07|G: 2.19|Recon: 0.16|Consis: 0.18|Content: 1.82|Style: 4.51|T: 1.07|| M2MM: 58.10|MM2M: 50.25| experiment_name
[756/1000] D: 1.02|G: 2.37|Recon: 0.16|Consis: 0.16|Content: 1.37|Style: 4.46|T: 1.37|| M2MM: 58.10|MM2M: 50.25| experiment_name
[757/1000] D: 1.19|G: 1.39|Recon: 0.19|Consis: 0.20|Content: 1.87|Style: 4.29|T: 1.38|| M2MM: 58.10|MM2M: 50.25| experiment_name
[758/1000] D: 1.08|G: 2.21|Recon: 0.16|Consis: 0.20|Content: 2.02|Style: 4.48|T: 0.79|| M2MM: 58.10|MM2M: 50.25| experiment_name
[759/1000] D: 0.89|G: 2.38|Recon: 0.19|Consis: 0.21|Content: 1.83|Style: 4.34|T: 0.92|| M2MM: 58.10|MM2M: 50.25| experiment_name
[760/1000] D: 0.89|G: 2.19|Recon: 0.20|Consis: 0.20|Content: 1.92|Style: 4.52|T: 1.06|| M2MM: 58.10|MM2M: 50.25| experiment_name
[761/1000] D: 1.15|G: 1.45|Recon: 0.17|Consis: 0.18|Content: 1.74|Style: 4.98|T: 1.50|| M2MM: 58.10|MM2M: 50.25| experiment_name
[762/1000] D: 1.13|G: 2.08|Recon: 0.20|Consis: 0.19|Content: 1.93|Style: 4.62|T: 1.81|| M2MM: 58.10|MM2M: 50.25| experiment_name
[763/1000] D: 1.10|G: 1.84|Recon: 0.18|Consis: 0.19|Content: 2.06|Style: 4.54|T: 0.89|| M2MM: 58.10|MM2M: 50.25| experiment_name
[764/1000] D: 1.20|G: 1.55|Recon: 0.16|Consis: 0.17|Content: 1.84|Style: 4.12|T: 1.12|| M2MM: 58.10|MM2M: 50.25| experiment_name
[765/1000] D: 1.24|G: 1.52|Recon: 0.15|Consis: 0.18|Content: 1.90|Style: 4.47|T: 1.73|| M2MM: 58.10|MM2M: 50.25| experiment_name
[766/1000] D: 1.06|G: 1.64|Recon: 0.18|Consis: 0.18|Content: 1.65|Style: 3.78|T: 1.27|| M2MM: 58.10|MM2M: 50.25| experiment_name
[767/1000] D: 1.13|G: 1.38|Recon: 0.18|Consis: 0.20|Content: 1.88|Style: 4.61|T: 1.39|| M2MM: 58.10|MM2M: 50.25| experiment_name
[768/1000] D: 0.95|G: 1.89|Recon: 0.22|Consis: 0.21|Content: 1.88|Style: 5.03|T: 1.46|| M2MM: 58.10|MM2M: 50.25| experiment_name
[769/1000] D: 1.02|G: 1.74|Recon: 0.21|Consis: 0.20|Content: 1.94|Style: 4.70|T: 1.10|| M2MM: 58.10|MM2M: 50.25| experiment_name
[770/1000] D: 1.08|G: 2.09|Recon: 0.21|Consis: 0.23|Content: 2.42|Style: 4.32|T: 1.75|| M2MM: 58.10|MM2M: 50.25| experiment_name
[771/1000] D: 1.02|G: 1.76|Recon: 0.20|Consis: 0.19|Content: 2.45|Style: 6.63|T: 1.47|| M2MM: 58.10|MM2M: 50.25| experiment_name
[772/1000] D: 0.97|G: 1.79|Recon: 0.22|Consis: 0.21|Content: 2.17|Style: 5.50|T: 1.88|| M2MM: 58.10|MM2M: 50.25| experiment_name
[773/1000] D: 1.20|G: 1.72|Recon: 0.21|Consis: 0.19|Content: 1.91|Style: 4.63|T: 0.71|| M2MM: 58.10|MM2M: 50.25| experiment_name
[774/1000] D: 0.89|G: 1.90|Recon: 0.18|Consis: 0.16|Content: 1.39|Style: 3.98|T: 0.57|| M2MM: 58.10|MM2M: 50.25| experiment_name
[775/1000] D: 1.06|G: 1.82|Recon: 0.19|Consis: 0.18|Content: 1.76|Style: 4.56|T: 1.43|| M2MM: 58.10|MM2M: 50.25| experiment_name
[776/1000] D: 1.20|G: 1.68|Recon: 0.19|Consis: 0.19|Content: 1.57|Style: 4.18|T: 1.02|| M2MM: 58.10|MM2M: 50.25| experiment_name
[777/1000] D: 1.14|G: 1.74|Recon: 0.17|Consis: 0.19|Content: 1.69|Style: 4.16|T: 2.12|| M2MM: 58.10|MM2M: 50.25| experiment_name
[778/1000] D: 1.07|G: 2.04|Recon: 0.18|Consis: 0.19|Content: 1.84|Style: 4.66|T: 1.77|| M2MM: 58.10|MM2M: 50.25| experiment_name
[779/1000] D: 1.19|G: 1.85|Recon: 0.20|Consis: 0.19|Content: 1.80|Style: 4.77|T: 1.29|| M2MM: 58.10|MM2M: 50.25| experiment_name
[780/1000] D: 1.08|G: 1.55|Recon: 0.18|Consis: 0.20|Content: 1.92|Style: 4.37|T: 1.10|| M2MM: 58.10|MM2M: 50.25| experiment_name
[781/1000] D: 1.03|G: 1.81|Recon: 0.16|Consis: 0.18|Content: 1.48|Style: 4.53|T: 1.85|| M2MM: 58.10|MM2M: 50.25| experiment_name
[782/1000] D: 1.05|G: 1.76|Recon: 0.16|Consis: 0.18|Content: 1.60|Style: 4.80|T: 1.61|| M2MM: 58.10|MM2M: 50.25| experiment_name
[783/1000] D: 1.25|G: 1.64|Recon: 0.17|Consis: 0.18|Content: 1.72|Style: 4.25|T: 1.55|| M2MM: 58.10|MM2M: 50.25| experiment_name
[784/1000] D: 0.96|G: 1.91|Recon: 0.19|Consis: 0.18|Content: 1.66|Style: 4.13|T: 1.17|| M2MM: 58.10|MM2M: 50.25| experiment_name
[785/1000] D: 0.83|G: 2.08|Recon: 0.24|Consis: 0.26|Content: 2.42|Style: 6.76|T: 1.46|| M2MM: 58.10|MM2M: 50.25| experiment_name
[786/1000] D: 0.89|G: 2.86|Recon: 0.26|Consis: 0.22|Content: 3.01|Style: 6.50|T: 1.43|| M2MM: 58.10|MM2M: 50.25| experiment_name
[787/1000] D: 1.10|G: 1.75|Recon: 0.27|Consis: 0.24|Content: 2.81|Style: 5.29|T: 1.61|| M2MM: 58.10|MM2M: 50.25| experiment_name
[788/1000] D: 1.11|G: 1.79|Recon: 0.19|Consis: 0.22|Content: 2.17|Style: 4.45|T: 1.57|| M2MM: 58.10|MM2M: 50.25| experiment_name
[789/1000] D: 1.19|G: 2.10|Recon: 0.20|Consis: 0.22|Content: 2.03|Style: 4.45|T: 1.59|| M2MM: 58.10|MM2M: 50.25| experiment_name
[790/1000] D: 1.09|G: 1.83|Recon: 0.19|Consis: 0.21|Content: 2.00|Style: 5.00|T: 1.38|| M2MM: 58.10|MM2M: 50.25| experiment_name
[791/1000] D: 1.29|G: 1.28|Recon: 0.20|Consis: 0.21|Content: 2.07|Style: 3.93|T: 2.12|| M2MM: 58.10|MM2M: 50.25| experiment_name
[792/1000] D: 1.07|G: 1.48|Recon: 0.17|Consis: 0.18|Content: 1.63|Style: 3.93|T: 1.17|| M2MM: 58.10|MM2M: 50.25| experiment_name
[793/1000] D: 1.17|G: 1.74|Recon: 0.19|Consis: 0.24|Content: 2.08|Style: 4.35|T: 0.85|| M2MM: 58.10|MM2M: 50.25| experiment_name
[794/1000] D: 1.17|G: 1.66|Recon: 0.16|Consis: 0.21|Content: 2.06|Style: 4.64|T: 1.23|| M2MM: 58.10|MM2M: 50.25| experiment_name
[795/1000] D: 1.07|G: 1.55|Recon: 0.20|Consis: 0.20|Content: 1.83|Style: 4.11|T: 0.85|| M2MM: 58.10|MM2M: 50.25| experiment_name
[796/1000] D: 0.92|G: 1.87|Recon: 0.17|Consis: 0.19|Content: 1.89|Style: 4.85|T: 1.49|| M2MM: 58.10|MM2M: 50.25| experiment_name
[797/1000] D: 1.01|G: 1.79|Recon: 0.17|Consis: 0.20|Content: 2.04|Style: 4.32|T: 1.39|| M2MM: 58.10|MM2M: 50.25| experiment_name
[798/1000] D: 1.20|G: 2.07|Recon: 0.28|Consis: 0.21|Content: 2.45|Style: 3.60|T: 2.81|| M2MM: 58.10|MM2M: 50.25| experiment_name
[799/1000] D: 1.14|G: 1.97|Recon: 0.16|Consis: 0.20|Content: 1.83|Style: 4.46|T: 1.34|| M2MM: 58.10|MM2M: 50.25| experiment_name
======================================================
Step: 50 | Acc: 82.900% (1658/2000)
======================================================
======================================================
Step: 50 | Acc: 45.150% (903/2000)
======================================================
[800/1000] D: 1.10|G: 1.65|Recon: 0.17|Consis: 0.22|Content: 2.10|Style: 4.45|T: 2.18|| M2MM: 82.90|MM2M: 50.25| experiment_name
[801/1000] D: 1.19|G: 1.43|Recon: 0.18|Consis: 0.20|Content: 1.91|Style: 3.62|T: 2.42|| M2MM: 82.90|MM2M: 50.25| experiment_name
[802/1000] D: 1.00|G: 1.79|Recon: 0.17|Consis: 0.19|Content: 1.85|Style: 4.33|T: 1.40|| M2MM: 82.90|MM2M: 50.25| experiment_name
[803/1000] D: 1.08|G: 2.12|Recon: 0.18|Consis: 0.22|Content: 2.42|Style: 3.92|T: 1.79|| M2MM: 82.90|MM2M: 50.25| experiment_name
[804/1000] D: 1.14|G: 1.90|Recon: 0.18|Consis: 0.21|Content: 2.07|Style: 4.34|T: 2.29|| M2MM: 82.90|MM2M: 50.25| experiment_name
[805/1000] D: 1.16|G: 1.88|Recon: 0.16|Consis: 0.17|Content: 1.73|Style: 3.28|T: 1.34|| M2MM: 82.90|MM2M: 50.25| experiment_name
[806/1000] D: 1.07|G: 1.82|Recon: 0.17|Consis: 0.20|Content: 2.14|Style: 4.02|T: 1.27|| M2MM: 82.90|MM2M: 50.25| experiment_name
[807/1000] D: 1.26|G: 1.37|Recon: 0.17|Consis: 0.20|Content: 2.13|Style: 3.58|T: 2.00|| M2MM: 82.90|MM2M: 50.25| experiment_name
[808/1000] D: 1.06|G: 1.83|Recon: 0.14|Consis: 0.19|Content: 1.98|Style: 3.90|T: 1.05|| M2MM: 82.90|MM2M: 50.25| experiment_name
[809/1000] D: 0.97|G: 2.01|Recon: 0.16|Consis: 0.20|Content: 1.97|Style: 4.63|T: 1.18|| M2MM: 82.90|MM2M: 50.25| experiment_name
[810/1000] D: 1.15|G: 2.10|Recon: 0.16|Consis: 0.20|Content: 1.89|Style: 4.17|T: 1.75|| M2MM: 82.90|MM2M: 50.25| experiment_name
[811/1000] D: 1.00|G: 1.59|Recon: 0.15|Consis: 0.19|Content: 1.93|Style: 4.24|T: 1.76|| M2MM: 82.90|MM2M: 50.25| experiment_name
[812/1000] D: 1.07|G: 2.05|Recon: 0.15|Consis: 0.17|Content: 1.71|Style: 3.75|T: 1.86|| M2MM: 82.90|MM2M: 50.25| experiment_name
[813/1000] D: 1.04|G: 2.78|Recon: 0.14|Consis: 0.19|Content: 2.09|Style: 4.60|T: 1.27|| M2MM: 82.90|MM2M: 50.25| experiment_name
[814/1000] D: 1.31|G: 1.23|Recon: 0.15|Consis: 0.19|Content: 1.98|Style: 3.90|T: 1.13|| M2MM: 82.90|MM2M: 50.25| experiment_name
